source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0032330,regulation of chondrocyte differentiation,0.03147325037441136,True,"""Any process that modulates the frequency, rate or extent of chondrocyte differentiation."" [GOC:mah]",51,1896,12,19147,0.006329113924050633,0.23529411764705882,query_1,"['GO:0002062', 'GO:0045595', 'GO:0061035']"
GO:BP,GO:0050829,defense response to Gram-negative bacterium,0.03147325037441136,True,"""Reactions triggered in response to the presence of a Gram-negative bacterium that act to protect the cell or organism."" [GOC:ai]",51,1896,12,19147,0.006329113924050633,0.23529411764705882,query_1,['GO:0042742']
GO:BP,GO:0001947,heart looping,0.03147325037441136,True,"""The tube morphogenesis process in which the primitive heart tube loops asymmetrically. This looping brings the primitive heart chambers into alignment preceding their future integration. Heart looping begins with dextral-looping and ends when the main regional divisions of the mature heart and primordium of the great arterial trunks become established preceding septation."" [GOC:dph, PMID:12094232]",51,1896,12,19147,0.006329113924050633,0.23529411764705882,query_1,"['GO:0003143', 'GO:0061371']"
GO:BP,GO:0046649,lymphocyte activation,0.03147856645493594,True,"""A change in morphology and behavior of a lymphocyte resulting from exposure to a specific antigen, mitogen, cytokine, chemokine, cellular ligand, or soluble factor."" [GOC:mgi_curators, ISBN:0781735149]",740,1896,96,19147,0.05063291139240506,0.12972972972972974,query_1,['GO:0045321']
GO:BP,GO:0051890,regulation of cardioblast differentiation,0.031773531183917694,True,"""Any process that modulates the frequency, rate or extent of cardioblast differentiation, the process in which a relatively unspecialized mesodermal cell acquires the specialized structural and/or functional features of a cardioblast. A cardioblast is a cardiac precursor cell. It is a cell that has been committed to a cardiac fate, but will undergo more cell division rather than terminally differentiating."" [GOC:ai]",4,1896,3,19147,0.0015822784810126582,0.75,query_1,"['GO:0010002', 'GO:1905207', 'GO:2000736']"
GO:BP,GO:0051611,regulation of serotonin uptake,0.031773531183917694,True,"""Any process that modulates the frequency, rate or extent of the directed movement of the monoamine neurotransmitter serotonin into a cell."" [GOC:ai]",4,1896,3,19147,0.0015822784810126582,0.75,query_1,"['GO:0051580', 'GO:0051610']"
GO:BP,GO:2000255,negative regulation of male germ cell proliferation,0.031773531183917694,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of male germ cell proliferation."" [GOC:obol]",4,1896,3,19147,0.0015822784810126582,0.75,query_1,"['GO:0002176', 'GO:1905937', 'GO:2000242', 'GO:2000254']"
GO:BP,GO:0001820,serotonin secretion,0.031773531183917694,True,"""The regulated release of serotonin by a cell. Serotonin (5-hydroxytryptamine, or 5-HT) is a monoamine synthesized in serotonergic neurons in the central nervous system, enterochromaffin cells in the gastrointestinal tract and some immune system cells."" [GOC:ef, ISBN:0198506732, ISBN:0781735149]",4,1896,3,19147,0.0015822784810126582,0.75,query_1,"['GO:0006837', 'GO:0023061']"
GO:BP,GO:0001993,regulation of systemic arterial blood pressure by norepinephrine-epinephrine,0.031773531183917694,True,"""The process in which the secretion of norepinephrine or epinephrine into the bloodstream modulates the force with which blood passes through the circulatory system."" [ISBN:0721643949]",4,1896,3,19147,0.0015822784810126582,0.75,query_1,['GO:0003044']
GO:BP,GO:0006022,aminoglycan metabolic process,0.031773531183917694,True,"""The chemical reactions and pathways involving aminoglycans, any polymer containing amino groups that consists of more than about 10 monosaccharide residues joined to each other by glycosidic linkages."" [GOC:ai, ISBN:0198506732]",71,1896,15,19147,0.007911392405063292,0.2112676056338028,query_1,"['GO:0043170', 'GO:1901135']"
GO:BP,GO:1905005,regulation of epithelial to mesenchymal transition involved in endocardial cushion formation,0.031773531183917694,True,"""Any process that modulates the frequency, rate or extent of epithelial to mesenchymal transition involved in endocardial cushion formation."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:18718461]",4,1896,3,19147,0.0015822784810126582,0.75,query_1,"['GO:0003198', 'GO:0062042']"
GO:BP,GO:0010193,response to ozone,0.031773531183917694,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a ozone stimulus."" [GOC:sm]",4,1896,3,19147,0.0015822784810126582,0.75,query_1,['GO:0000302']
GO:BP,GO:0016049,cell growth,0.031773531183917694,True,"""The process in which a cell irreversibly increases in size over time by accretion and biosynthetic production of matter similar to that already present."" [GOC:ai]",436,1896,61,19147,0.03217299578059072,0.13990825688073394,query_1,"['GO:0009987', 'GO:0040007']"
GO:BP,GO:1905007,positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation,0.031773531183917694,True,"""Any process that activates or increases the frequency, rate or extent of epithelial to mesenchymal transition involved in endocardial cushion formation."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:18718461]",4,1896,3,19147,0.0015822784810126582,0.75,query_1,"['GO:0003198', 'GO:0062043', 'GO:1905005']"
GO:BP,GO:1905937,negative regulation of germ cell proliferation,0.031773531183917694,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of germ cell proliferation."" [GO_REF:0000058, GOC:TermGenie, PMID:15342467]",4,1896,3,19147,0.0015822784810126582,0.75,query_1,"['GO:0008285', 'GO:0036093', 'GO:0051241', 'GO:1905936']"
GO:BP,GO:0048014,Tie signaling pathway,0.031773531183917694,True,"""The series of molecular signals initiated by an angiopoietin binding to the Tie receptor, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:ceb, GOC:signaling, PMID:11283723, PMID:11566266]",4,1896,3,19147,0.0015822784810126582,0.75,query_1,['GO:0007169']
GO:BP,GO:0060129,thyroid-stimulating hormone-secreting cell differentiation,0.031773531183917694,True,"""The process in which a relatively unspecialized cell acquires specialized structural and/or functional features of a thyroid-stimulating hormone-secreting cell. A thyroid-stimulating hormone-secreting cell is a basophil cell of the anterior pituitary that produces thyroid-stimulating hormone, thyrotrophin."" [GOC:dph]",4,1896,3,19147,0.0015822784810126582,0.75,query_1,"['GO:0002067', 'GO:0021879', 'GO:0021984', 'GO:0061101']"
GO:BP,GO:0001757,somite specification,0.031773531183917694,True,"""The process in which individual somites establish identity during embryogenesis."" [GOC:dph]",4,1896,3,19147,0.0015822784810126582,0.75,query_1,"['GO:0001756', 'GO:0007379', 'GO:0009880']"
GO:BP,GO:0034219,carbohydrate transmembrane transport,0.031773531183917694,True,"""The process in which a carbohydrate is transported across a membrane."" [GOC:mah]",99,1896,19,19147,0.010021097046413503,0.1919191919191919,query_1,"['GO:0008643', 'GO:0055085']"
GO:BP,GO:0070428,regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway,0.031773531183917694,True,"""Any process that modulates the frequency, rate, or extent of the nucleotide-binding oligomerization domain containing 1 (NOD1) pathway."" [GOC:add]",4,1896,3,19147,0.0015822784810126582,0.75,query_1,"['GO:0070424', 'GO:0070427']"
GO:BP,GO:0034367,protein-containing complex remodeling,0.03182677827675394,True,"""The acquisition, loss, or modification of macromolecules within a complex, resulting in the alteration of an existing complex."" [GOC:BHF, GOC:mah, GOC:mtg_mpo, GOC:rl]",27,1896,8,19147,0.004219409282700422,0.2962962962962963,query_1,['GO:0043933']
GO:BP,GO:1900746,regulation of vascular endothelial growth factor signaling pathway,0.03182677827675394,True,"""Any process that modulates the frequency, rate or extent of vascular endothelial growth factor signaling pathway."" [GOC:TermGenie]",27,1896,8,19147,0.004219409282700422,0.2962962962962963,query_1,"['GO:0009966', 'GO:0038084', 'GO:1902547']"
GO:BP,GO:0098810,neurotransmitter reuptake,0.03182677827675394,True,"""The directed movement of neurotransmitter molecules from the extrasynaptic space into the presynaptic cytosol."" [GOC:dos]",27,1896,8,19147,0.004219409282700422,0.2962962962962963,query_1,"['GO:0001504', 'GO:0051649']"
GO:BP,GO:0090330,regulation of platelet aggregation,0.03182677827675394,True,"""Any process that modulates the rate, frequency or extent of platelet aggregation. Platelet aggregation is the adhesion of one platelet to one or more other platelets via adhesion molecules."" [GOC:dph, GOC:tb]",27,1896,8,19147,0.004219409282700422,0.2962962962962963,query_1,"['GO:0010543', 'GO:0034110', 'GO:0070527']"
GO:BP,GO:0046457,prostanoid biosynthetic process,0.03182677827675394,True,"""The chemical reactions and pathways resulting in the formation of prostanoids, any compound based on or derived from the prostanoate structure."" [GOC:ai]",27,1896,8,19147,0.004219409282700422,0.2962962962962963,query_1,"['GO:0006636', 'GO:0006692', 'GO:0046456']"
GO:BP,GO:0007519,skeletal muscle tissue development,0.031970052060264674,True,"""The developmental sequence of events leading to the formation of adult skeletal muscle tissue. The main events are: the fusion of myoblasts to form myotubes that increase in size by further fusion to them of myoblasts, the formation of myofibrils within their cytoplasm and the establishment of functional neuromuscular junctions with motor neurons. At this stage they can be regarded as mature muscle fibers."" [GOC:mtg_muscle]",151,1896,26,19147,0.013713080168776372,0.17218543046357615,query_1,"['GO:0014706', 'GO:0060538']"
GO:BP,GO:1903037,regulation of leukocyte cell-cell adhesion,0.03197045925309496,True,"""Any process that modulates the frequency, rate or extent of leukocyte cell-cell adhesion."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21106532]",352,1896,51,19147,0.02689873417721519,0.14488636363636365,query_1,"['GO:0007159', 'GO:0022407']"
GO:BP,GO:0019217,regulation of fatty acid metabolic process,0.03201763850095857,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving fatty acids."" [GOC:go_curators]",78,1896,16,19147,0.008438818565400843,0.20512820512820512,query_1,"['GO:0006631', 'GO:0010565', 'GO:0019216', 'GO:0062012']"
GO:BP,GO:0070167,regulation of biomineral tissue development,0.03213262736223215,True,"""Any process that modulates the frequency, rate or extent of biomineral tissue development, the formation of hard tissues that consist mainly of inorganic compounds."" [GOC:mah]",85,1896,17,19147,0.008966244725738396,0.2,query_1,"['GO:0031214', 'GO:2000026']"
GO:BP,GO:0030856,regulation of epithelial cell differentiation,0.032164605879616795,True,"""Any process that modulates the frequency, rate or extent of epithelial cell differentiation."" [GOC:mah]",136,1896,24,19147,0.012658227848101266,0.17647058823529413,query_1,"['GO:0030855', 'GO:0045595', 'GO:2000026']"
GO:BP,GO:0050806,positive regulation of synaptic transmission,0.032164605879616795,True,"""Any process that activates or increases the frequency, rate or extent of synaptic transmission, the process of communication from a neuron to a target (neuron, muscle, or secretory cell) across a synapse."" [GOC:ai]",136,1896,24,19147,0.012658227848101266,0.17647058823529413,query_1,"['GO:0007268', 'GO:0010647', 'GO:0023056', 'GO:0050804']"
GO:BP,GO:0016043,cellular component organization,0.03259118455252284,True,"""A process that results in the assembly, arrangement of constituent parts, or disassembly of a cellular component."" [GOC:ai, GOC:jl, GOC:mah]",5978,1896,644,19147,0.339662447257384,0.10772833723653395,query_1,['GO:0071840']
GO:BP,GO:0070661,leukocyte proliferation,0.03276817960446364,True,"""The expansion of a leukocyte population by cell division."" [GOC:add]",311,1896,46,19147,0.024261603375527425,0.14790996784565916,query_1,['GO:0008283']
